"Time of Day","Process Name","PID","Operation","Path","Detail","Result"
"2:08:07.0072058 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0072419 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winጷ","BUFFER OVERFLOW"
"2:08:07.0072558 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:07.0072923 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:07.0089639 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0089921 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winጷ","BUFFER OVERFLOW"
"2:08:07.0090058 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:07.0090208 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:07.0106095 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0106343 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winጷ","BUFFER OVERFLOW"
"2:08:07.0106446 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:07.0106552 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:07.0120930 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0121223 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:07.0121355 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:07.0121486 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:07.0136050 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0136388 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winጷ","BUFFER OVERFLOW"
"2:08:07.0136540 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:07.0136714 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:07.0150663 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0150894 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winጷ","BUFFER OVERFLOW"
"2:08:07.0150994 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:07.0151100 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:07.0166542 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0166779 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winጷ","BUFFER OVERFLOW"
"2:08:07.0166888 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:07.0167003 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:07.0176870 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0177062 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:07.0177152 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:07.0177246 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:07.0190010 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0190209 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winጷ","BUFFER OVERFLOW"
"2:08:07.0190296 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:07.0190397 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:07.0200259 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0200521 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winጷ","BUFFER OVERFLOW"
"2:08:07.0200668 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:07.0200836 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:07.0214458 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0214675 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winጷ","BUFFER OVERFLOW"
"2:08:07.0214768 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:07.0214878 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:07.0257301 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0257617 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:07.0257767 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:07.0257925 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:07.0279601 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0280108 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:07.0280273 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:07.0280432 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:07.0296151 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0296437 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winጷ","BUFFER OVERFLOW"
"2:08:07.0296541 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:07.0296657 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:07.0309671 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0309872 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winጷ","BUFFER OVERFLOW"
"2:08:07.0309976 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:07.0310137 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:07.0325369 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0325642 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winጷ","BUFFER OVERFLOW"
"2:08:07.0325753 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:07.0325877 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:07.0340986 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0341225 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:07.0341337 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:07.0341455 PM","python.exe","35508","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:07.0352574 PM","python.exe","35508","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:07.0352877 PM","python.exe","35508","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:07.0353044 PM","python.exe","35508","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:06 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
